city,utm easting,utm northing,zone number,zone letter,country,iso2,admin,capital,population,population_proper
Corralillo,542478.7049732457,2541600.5514458786,17,Q,Cuba,CU,Villa Clara,minor,,
Baracoa,552579.5568727108,2249974.183140276,18,Q,Cuba,CU,Guantánamo,minor,,
San Cristóbal,289747.70312890096,2513504.0706788884,17,Q,Cuba,CU,Artemisa,minor,,
Manicaragua,605801.1487423191,2449467.157748567,17,Q,Cuba,CU,Villa Clara,minor,,
Minas,229534.4958253553,2378417.0635925536,18,Q,Cuba,CU,Camagüey,minor,,
San Germán,381865.44445371116,2278300.6579943304,18,Q,Cuba,CU,Holguín,minor,,
Moa,506135.10212483053,2284401.1340621137,18,Q,Cuba,CU,Holguín,minor,,
Los Arabos,528668.2430364931,2513624.5745403706,17,Q,Cuba,CU,Matanzas,minor,,
Cayo Mambí,471999.6998802321,2284965.033472416,18,Q,Cuba,CU,Holguín,minor,,
Ranchuelo,587523.5360844326,2474781.7237860393,17,Q,Cuba,CU,Villa Clara,minor,,
Martí,508302.389262768,2537670.041099854,17,Q,Cuba,CU,Matanzas,minor,,
Consolación del Sur,241327.4830037268,2490809.309333867,17,Q,Cuba,CU,Pinar del Río,minor,,
Gibara,382490.53417214344,2334726.57276887,18,Q,Cuba,CU,Holguín,minor,,
Sagua de Tánamo,474867.4699311331,2275982.5165550155,18,Q,Cuba,CU,Holguín,minor,,
Caimito,336534.8092506233,2538928.918533407,17,Q,Cuba,CU,Artemisa,minor,,
Jobabo,262647.96281719214,2313595.3669447917,18,Q,Cuba,CU,Las Tunas,minor,,
Limonar,457906.07467554434,2538082.796121648,17,Q,Cuba,CU,Matanzas,minor,,
San Antonio del Sur,519811.42493495875,2217862.2629162497,18,Q,Cuba,CU,Guantánamo,minor,,
Bahía Honda,278451.47198594396,2534442.772226588,17,Q,Cuba,CU,Artemisa,minor,,
Remedios,649621.693631876,2488346.683626534,17,Q,Cuba,CU,Villa Clara,minor,,
Cabaiguán,655041.5718156748,2442306.553613012,17,Q,Cuba,CU,Sancti Spíritus,minor,,
Bartolomé Masó,296945.84115958074,2231077.429921403,18,Q,Cuba,CU,Granma,minor,,
Manatí,299388.92667967814,2357765.3325938634,18,Q,Cuba,CU,Las Tunas,minor,,
Vertientes,795797.1203577479,2353389.6326804664,17,Q,Cuba,CU,Camagüey,minor,,
Camajuaní,631361.9474194235,2484830.169739308,17,Q,Cuba,CU,Villa Clara,minor,,
Pedro Betancourt,470258.5418157612,2513337.8235690733,17,Q,Cuba,CU,Matanzas,minor,,
Contramaestre,369994.1571566079,2245036.5207469775,18,Q,Cuba,CU,Santiago de Cuba,minor,,
