city,utm easting,utm northing,zone number,zone letter,country,iso2,admin,capital,population,population_proper
Ash Sharqāt,339322.8180039359,3931847.1478438517,38,S,Iraq,IQ,Şalāḩ ad Dīn,minor,,
‘Ayn Tamr,358076.65163894754,3604279.823940526,38,S,Iraq,IQ,Karbalā’,minor,,
‘Anah,774225.7182591906,3807054.3871688875,37,S,Iraq,IQ,Al Anbār,minor,,
Al Majar al Kabīr,705797.3238838597,3496336.401815859,38,R,Iraq,IQ,Maysān,minor,,
Al Madīnah,716816.0188086125,3427738.782396378,38,R,Iraq,IQ,Al Başrah,minor,,
Al Maḩāwīl,444537.486339573,3613903.1222202037,38,S,Iraq,IQ,Bābil,minor,,
Al Maḩmūdīyah,440781.95549511554,3658362.7643930935,38,S,Iraq,IQ,Baghdād,minor,,
Slêmanî,539229.9810259822,3935784.5523549514,38,S,Iraq,IQ,As Sulaymānīyah,admin,,
Al Ba‘āj,744712.447642307,3992087.6777711883,37,S,Iraq,IQ,Nīnawá,minor,,
Qeredagh,535509.4013023468,3907169.663688177,38,S,Iraq,IQ,As Sulaymānīyah,minor,,
Nāḩiyat Baḩār,249421.58443177672,3341204.1670708777,39,R,Iraq,IQ,Al Başrah,minor,,
Nāḩiyat ‘Atbah,213366.4809196086,3375895.172562574,39,R,Iraq,IQ,Al Başrah,minor,,
Al Ḩamzah,497815.7496895739,3509893.284006119,38,R,Iraq,IQ,Al Qādisīyah,minor,,
Tallkayf,331630.7381897945,4040062.8142180466,38,S,Iraq,IQ,Nīnawá,minor,,
Ar Rifā‘ī,604954.4397445226,3510021.114604969,38,R,Iraq,IQ,Dhī Qār,minor,,
Atrūsh,351490.3074490407,4078161.583884952,38,S,Iraq,IQ,Nīnawá,minor,,
Mêrgasur,437672.7262980252,4077693.2855024966,38,S,Iraq,IQ,Arbīl,minor,,
Khānaqīn,535927.8261240645,3800834.0167640843,38,S,Iraq,IQ,Diyālá,minor,,
Al ‘Awjah,383758.7495286696,3822021.920589746,38,S,Iraq,IQ,Şalāḩ ad Dīn,minor,,
Sêmêl,308173.5686635276,4081306.375849207,38,S,Iraq,IQ,Dahūk,minor,,
Al Qayyārah,345888.8098639969,3963033.198351328,38,S,Iraq,IQ,Nīnawá,minor,,
