city,utm easting,utm northing,zone number,zone letter,country,iso2,admin,capital,population,population_proper
Kozakai-chō,715796.3833379393,3853400.2689650846,53,S,Japan,JP,Aichi,minor,,
Nara,576335.7651525374,3838242.718699559,53,S,Japan,JP,Nara,admin,,
Furudate,525877.6425640254,4486556.090397412,54,T,Japan,JP,Aomori,minor,,
Fukui,609565.4863350356,3992027.766223177,53,S,Japan,JP,Fukui,admin,,
Uchimaru,541737.2569391936,4484966.155224538,54,T,Japan,JP,Aomori,minor,,
Saga,621124.1048895051,3677907.906157585,52,S,Japan,JP,Saga,admin,,
Yawatahama-shi,260531.91307789492,3705593.558498346,53,S,Japan,JP,Ehime,minor,,
Yamaguchi,727326.9124611544,3785234.2053756295,52,S,Japan,JP,Yamaguchi,admin,,
Chiba,419986.17438760505,3939943.1505506504,54,S,Japan,JP,Chiba,admin,,
Ikata-chō,254173.41165136432,3708558.971503868,53,S,Japan,JP,Ehime,minor,,
