city,utm easting,utm northing,zone number,zone letter,country,iso2,admin,capital,population,population_proper
Pergamino,724389.8545131588,6247395.838128651,20,H,Argentina,AR,Buenos Aires,minor,87652,55244
Olavarría,738588.6134555168,5913681.010260159,20,H,Argentina,AR,Buenos Aires,minor,86320,43798
Río Gallegos,484899.87837831065,4280911.956348946,19,F,Argentina,AR,Santa Cruz,admin,85700,68666
Junín,688635.4424440288,6171186.371685461,20,H,Argentina,AR,Buenos Aires,minor,85007,47276
Presidencia Roque Sáenz Peña,754645.5190882905,7034787.125000192,20,J,Argentina,AR,Chaco,minor,81879,70037
Luján,306900.88259544084,6172596.533253978,21,H,Argentina,AR,Buenos Aires,minor,81749,57740
Campana,319423.10162651935,6217399.6711388435,21,H,Argentina,AR,Buenos Aires,minor,81612,72687
Necochea,348652.6032336405,5732032.95407046,21,H,Argentina,AR,Buenos Aires,minor,80478,60646
Gualeguaychú,358275.83427156194,6346651.344581831,21,H,Argentina,AR,Entre Ríos,minor,78676,33045
San Ramón de la Nueva Orán,364374.29803536035,7441032.529978117,20,K,Argentina,AR,Salta,minor,74059,64864
General Roca,622616.7142587288,5678569.639689221,19,H,Argentina,AR,Río Negro,,73212,3944
Venado Tuerto,595509.8918840479,6265577.338339994,20,H,Argentina,AR,Santa Fe,,72340,31818
Goya,279893.79458347056,6774383.174209481,21,J,Argentina,AR,Corrientes,minor,72304,70245
Villa Carlos Paz,357642.3548817113,6522421.126525449,20,J,Argentina,AR,Córdoba,,69451,51061
Concepción del Uruguay,383750.49840266287,6405407.44171631,21,H,Argentina,AR,Entre Ríos,minor,67895,28655
Las Heras,516059.27168235346,6365026.1815274805,19,H,Argentina,AR,Mendoza,minor,66663,66663
Puerto Madryn,333220.82469042396,5262799.414074019,20,G,Argentina,AR,Chubut,minor,64555,57763
Tartagal,417588.5622349151,7509796.169716096,20,K,Argentina,AR,Salta,minor,60819,59174
Viedma,500280.34019092156,5481951.19421315,20,G,Argentina,AR,Río Negro,admin,59122,48940
San Francisco,587183.3777623995,6522602.613248143,20,J,Argentina,AR,Córdoba,minor,59062,27400
San Pedro,310511.159763196,7318901.909570177,20,J,Argentina,AR,Jujuy,minor,58430,52068
Ushuaia,545000.0533639322,3927239.380760437,19,F,Argentina,AR,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",admin,58028,42939
