city,utm easting,utm northing,zone number,zone letter,country,iso2,admin,capital,population,population_proper
Desaguadero,495584.5844134224,8168626.534453677,19,K,Peru,PE,Puno,,5329,4911
Santo Tomás,814620.6153408512,8400445.37889069,18,L,Peru,PE,Cusco,,4134,3257
Caballococha,331702.8405501088,9567650.605729181,19,M,Peru,PE,Loreto,,3195,3195
Tarapoto,349290.5802784361,9282243.188542558,18,M,Peru,PE,San Martín,,936,936
Tournavista,532597.4711196086,9012531.210082814,18,L,Peru,PE,Huánuco,,511,511
Güeppí,472281.3764309061,9987043.323476637,18,M,Peru,PE,Loreto,,10,10
Soldado Bartra,418361.1488659425,9720852.281305468,18,M,Peru,PE,Loreto,,10,10
Andoas,344384.202631679,9678784.320943069,18,M,Peru,PE,Loreto,,10,10
Puca Urco,175187.09313623293,9742362.797859777,19,M,Peru,PE,Loreto,,10,10
Ayacucho,584184.619761264,8545175.148174295,18,L,Peru,PE,Ayacucho,admin,,
Chiclayo,628096.2885465686,9251372.253485024,17,M,Peru,PE,Lambayeque,admin,,
