city,x,y,country,iso2,admin,capital,population,population_proper
Rodas,-8967448.447563315,2552617.358920724,Cuba,CU,Cienfuegos,minor,,
Melena del Sur,-9144948.488828097,2606469.4605734763,Cuba,CU,Mayabeque,minor,,
Jiguaní,-8507860.920446198,2316658.7470528637,Cuba,CU,Granma,minor,,
Guáimaro,-8610551.814869104,2398106.1167674256,Cuba,CU,Camagüey,minor,,
Cifuentes,-8910683.18830361,2589169.7697962336,Cuba,CU,Villa Clara,minor,,
Calixto,-8557290.113943135,2382385.136689818,Cuba,CU,Las Tunas,minor,,
Calimete,-9006390.56579109,2575664.2018770496,Cuba,CU,Matanzas,minor,,
La Máquina,-8262933.105135059,2295787.9896795894,Cuba,CU,Guantánamo,minor,,
Yara,-8566182.09222872,2305595.5307155764,Cuba,CU,Granma,minor,,
Chambas,-8784477.164645534,2534994.587384163,Cuba,CU,Ciego de Ávila,minor,,
Antilla,-8430855.55137046,2371743.0400870913,Cuba,CU,Holguín,minor,,
Guisa,-8520316.012993094,2303256.295452457,Cuba,CU,Granma,minor,,
Encrucijada,-8890646.236558273,2585889.7573491065,Cuba,CU,Villa Clara,minor,,
La Palma,-9301205.765623271,2601807.1986472346,Cuba,CU,Pinar del Río,minor,,
Unión de Reyes,-9076564.702994807,2607252.267545675,Cuba,CU,Matanzas,minor,,
Minas de Matahambre,-9344771.204942673,2582138.486591846,Cuba,CU,Pinar del Río,minor,,
Santa Cruz del Norte,-9119911.510834292,2650681.681024089,Cuba,CU,Mayabeque,minor,,
Cumanayagua,-8928070.513529083,2529477.2522594593,Cuba,CU,Cienfuegos,minor,,
Cárdenas,-9039806.227898434,2636446.3566753366,Cuba,CU,Matanzas,minor,,
Yaguajay,-8820474.548383353,2550820.6872930196,Cuba,CU,Sancti Spíritus,minor,,
Jovellanos,-9038170.610620206,2608303.072058817,Cuba,CU,Matanzas,minor,,
Sibanicú,-8630111.094679445,2420078.3200390153,Cuba,CU,Camagüey,minor,,
Santo Domingo,-8932566.26248426,2582121.848320762,Cuba,CU,Villa Clara,minor,,
Alquízar,-9193200.478709893,2608473.825072358,Cuba,CU,Artemisa,minor,,
Media Luna,-8620060.16917521,2289976.2295022765,Cuba,CU,Granma,minor,,
Taguasco,-8823613.20142627,2511762.7190160546,Cuba,CU,Sancti Spíritus,minor,,
Jimaguayú,-8663578.297711026,2420786.6701231655,Cuba,CU,Camagüey,minor,,
Santa Cruz del Sur,-8682715.899290241,2358085.339653551,Cuba,CU,Camagüey,minor,,
Fomento,-8874546.321243824,2524106.016572615,Cuba,CU,Sancti Spíritus,minor,,
Batabanó,-9160442.269515177,2597943.5833915705,Cuba,CU,Mayabeque,minor,,
Amancio,-8636118.784958577,2370325.9846811863,Cuba,CU,Las Tunas,minor,,
Viñales,-9318447.039676825,2585619.86905666,Cuba,CU,Pinar del Río,minor,,
Carlos Manuel de Céspedes,-8714369.59649731,2460661.540884072,Cuba,CU,Camagüey,minor,,
Cruces,-8935639.125708118,2552639.865170629,Cuba,CU,Cienfuegos,minor,,
Candelaria,-9234966.883738587,2600674.36838826,Cuba,CU,Artemisa,minor,,
