city,x,y,country,iso2,admin,capital,population,population_proper
Đắk Mil,11980467.537684774,1396915.3788861134,Vietnam,VN,Đắk Nông,minor,,
Cẩm Lệ,12045192.919772632,1806774.2376851556,Vietnam,VN,Đà Nẵng,minor,,
Phong Châu,11723309.38387865,2440451.4126833263,Vietnam,VN,Phú Thọ,minor,,
Lý Sơn,12147061.719756028,1732106.903877795,Vietnam,VN,Quảng Ngãi,minor,,
Thạnh Hóa,11819993.923856312,1193282.3533005887,Vietnam,VN,Long An,minor,,
A Yun Pa,12070932.880350797,1505497.4094007742,Vietnam,VN,Gia Lai,minor,,
Hương Canh,11760566.681613268,2425156.4746484607,Vietnam,VN,Vĩnh Phúc,minor,,
Đồi Ngô,11842917.056039445,2428434.869688196,Vietnam,VN,Bắc Giang,minor,,
Long Khánh,11938773.490325097,1223778.2717609147,Vietnam,VN,Đồng Nai,minor,,
Vĩnh Bảo,11853367.618515627,2355043.226401956,Vietnam,VN,Hải Phòng,minor,,
Sa Đéc,11772742.696196746,1151781.8105884665,Vietnam,VN,Đồng Tháp,minor,,
Vương,11812947.73404757,2356273.3146389467,Vietnam,VN,Hưng Yên,minor,,
Thị Trấn Sìn Hồ,11491998.725278795,2555581.944766697,Vietnam,VN,Lai Châu,minor,,
Hai Riêng,12122394.322471658,1457342.4259429676,Vietnam,VN,Phú Yên,minor,,
Đông Hưng,11839420.399514137,2339074.6678693863,Vietnam,VN,Thái Bình,minor,,
Mỹ Phước,11821301.705234151,1172861.659271805,Vietnam,VN,Tiền Giang,minor,,
Thắng,11798022.23936099,2434265.6894477005,Vietnam,VN,Bắc Giang,minor,,
Trôi,11767189.746037504,2400171.5890837545,Vietnam,VN,Hà Nội,minor,,
Mường Lát,11644172.914471164,2335822.851959359,Vietnam,VN,Thanh Hóa,minor,,
Điện Biên Phủ,11467694.452173391,2437889.7321600295,Vietnam,VN,Điện Biên,admin,,
Diễn Châu,11755375.965077069,2152171.6027871724,Vietnam,VN,Nghệ An,minor,,
Điện Bàn,12050832.587815199,1791817.7383646506,Vietnam,VN,Quảng Nam,minor,,
Ngũ Hành Sơn,12050708.355263475,1806596.3451835818,Vietnam,VN,Đà Nẵng,minor,,
Thị Trấn Giá Rai,11739223.284323983,1032841.5137638351,Vietnam,VN,Bạc Liêu,minor,,
Hương Khê,11766491.327552266,2058239.9648354661,Vietnam,VN,Hà Tĩnh,minor,,
Hoàn Kiếm,11783239.79022008,2395285.939185909,Vietnam,VN,Hà Nội,minor,,
Hai BàTrưng,11782914.625987472,2393478.2552603213,Vietnam,VN,Hà Nội,minor,,
U Minh,11685600.12901141,1052580.6321848338,Vietnam,VN,Cà Mau,minor,,
Thị Trấn Tủa Chùa,11504045.163974991,2494450.528791952,Vietnam,VN,Điện Biên,minor,,
Thị Trấn Tuần Giáo,11512860.6657704,2462360.8661797205,Vietnam,VN,Điện Biên,minor,,
Hoàn Lão,11859338.128084833,1988955.3177844156,Vietnam,VN,Quảng Bình,minor,,
Lâm Thao,11721002.287431959,2430088.277994644,Vietnam,VN,Phú Thọ,minor,,
Chi Nê,11775153.653728345,2331235.3492777557,Vietnam,VN,Hòa Bình,minor,,
Tân Uyên,11888807.625563044,1239008.429838033,Vietnam,VN,Bình Dương,minor,,
Yên Ninh,11806680.001437945,2294836.5324063348,Vietnam,VN,Ninh Bình,minor,,
Cái Tàu Hạ,11785443.248220839,1148260.96961247,Vietnam,VN,Đồng Tháp,minor,,
Kỳ Anh,11833074.743260957,2044857.6299721834,Vietnam,VN,Hà Tĩnh,minor,,
Bồng Sơn,12135560.635245232,1623489.1014240067,Vietnam,VN,Bình Định,minor,,
Đắk Song,11979005.690131675,1374762.9296699383,Vietnam,VN,Đắk Nông,minor,,
Ngọc Hiển,11695248.745875916,967407.9741914526,Vietnam,VN,Cà Mau,minor,,
Thị Trấn Cao Lộc,11885395.794489723,2495504.491259506,Vietnam,VN,Lạng Sơn,minor,,
Núi Thành,12095916.09103055,1739030.7261149164,Vietnam,VN,Quảng Nam,minor,,
